Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),Unnamed: 8
4.183,5.10125,0.00523,2.57965,1.82817,0.02667,3e-05,1e-05,
4.184,5.10125,0.00502,2.57965,1.82817,0.0256,3e-05,1e-05,
4.185,5.1,0.00502,0.66427,1.38477,0.02559,3e-05,1e-05,
4.186,5.1,0.00565,0.84113,2.83475,0.02879,3e-05,1e-05,
4.187,5.1,0.00523,2.43375,1.2454,0.02666,3e-05,1e-05,
4.188,5.09875,0.00523,1.49644,0.02608,0.02665,3e-05,1e-05,
4.189,5.1,0.00523,3.16974,0.0163,0.02666,3e-05,1e-05,
4.19,5.09875,0.00523,3.10046,0.03423,0.02665,3e-05,1e-05,
4.191,5.09875,0.00565,3.02629,1.75562,0.02879,3e-05,1e-05,
4.192,5.09875,0.00502,3.11187,0.08721,0.02559,3e-05,1e-05,
4.193,5.0975,0.00544,1.516,1.09869,0.02771,3e-05,1e-05,
4.194,5.0975,0.00544,1.36277,0.92019,0.02771,3e-05,1e-05,
4.195,5.09875,0.00544,1.36277,0.92019,0.02772,3e-05,1e-05,
4.196,5.0975,0.00606,1.97976,0.01141,0.03091,3e-05,1e-05,
4.197,5.1,0.00523,2.1876,2.07757,0.02666,3e-05,1e-05,
4.198,5.1,0.00585,1.02615,1.88848,0.02986,3e-05,1e-05,
4.199,5.09875,0.00606,3.10128,0.00897,0.03092,3e-05,1e-05,
4.2,5.09875,0.00523,3.11024,0.07662,0.02665,3e-05,1e-05,
4.201,5.10125,0.00523,1.73117,0.01875,0.02667,3e-05,1e-05,
4.202,5.1,0.00523,3.10128,0.02201,0.02666,3e-05,1e-05,
4.203,5.1,0.00523,1.35136,0.01141,0.02666,3e-05,1e-05,
4.204,5.09875,0.00523,1.30572,0.00815,0.02665,3e-05,1e-05,
4.205,5.09875,0.00544,3.17545,0.0163,0.02772,3e-05,1e-05,
4.206,5.09875,0.00523,3.17545,0.0163,0.02665,3e-05,1e-05,
4.207,5.10125,0.00565,0.48088,2.75243,0.0288,3e-05,1e-05,
4.208,5.1,0.00544,1.16797,1.75073,0.02773,3e-05,1e-05,
4.209,5.1025,0.00565,0.44502,1.82246,0.02881,3e-05,1e-05,
4.21,5.0975,0.00481,2.96271,2.37506,0.02452,3e-05,1e-05,
4.211,5.09875,0.00523,0.82157,0.91041,0.02665,3e-05,1e-05,
4.212,5.09875,0.00544,1.5649,1.93249,0.02772,3e-05,1e-05,
4.213,5.09875,0.00544,1.69286,1.81594,0.02772,3e-05,1e-05,
4.214,5.0975,0.00544,1.76377,1.43775,0.02771,3e-05,1e-05,
4.215,5.09875,0.00565,1.73199,1.6301,0.02879,3e-05,1e-05,
4.216,5.1,0.00565,1.90152,2.3661,0.02879,3e-05,1e-05,
4.217,5.1025,0.00585,1.90152,2.3661,0.02987,3e-05,1e-05,
4.218,5.10125,0.00606,1.80616,1.42309,0.03093,3e-05,1e-05,
4.219,5.10125,0.00523,1.60892,0.0163,0.02667,3e-05,1e-05,
4.22,5.09875,0.00544,2.30579,0.62841,0.02772,3e-05,1e-05,
4.221,5.09875,0.00544,2.17864,0.00978,0.02772,3e-05,1e-05,
4.222,5.10125,0.00544,3.11107,0.14916,0.02773,3e-05,1e-05,
4.223,5.09875,0.00585,1.41575,0.54772,0.02985,3e-05,1e-05,
4.224,5.09875,0.00544,2.44598,1.26823,0.02772,3e-05,1e-05,
4.225,5.1,0.00544,2.56824,2.62774,0.02773,3e-05,1e-05,
4.226,5.09875,0.00544,2.04905,1.19161,0.02772,3e-05,1e-05,
4.227,5.0975,0.00565,1.86077,0.82239,0.02878,3e-05,1e-05,
4.228,5.09875,0.00565,1.86077,0.82239,0.02879,3e-05,1e-05,
4.229,5.09625,0.00523,1.06365,1.27801,0.02664,3e-05,1e-05,
4.23,5.09625,0.00544,2.14115,0.67487,0.02771,3e-05,1e-05,
4.231,5.1,0.00544,0.94628,1.73118,0.02773,3e-05,1e-05,
4.232,5.09625,0.00565,3.11922,0.14997,0.02877,3e-05,1e-05,
4.233,5.1,0.00585,2.20472,0.63819,0.02986,3e-05,1e-05,
4.234,5.1,0.00585,2.04823,0.01304,0.02986,3e-05,1e-05,
4.235,5.09875,0.00544,2.85432,2.66931,0.02772,3e-05,1e-05,
4.236,5.1,0.00565,2.05883,0.85336,0.02879,3e-05,1e-05,
4.237,5.1025,0.00544,1.30816,0.95443,0.02774,3e-05,1e-05,
4.238,5.0975,0.00544,1.96265,1.45324,0.02771,3e-05,1e-05,
4.239,5.0975,0.00544,1.96265,1.45324,0.02771,3e-05,1e-05,
4.24,5.1025,0.00544,2.04172,0.00571,0.02774,3e-05,1e-05,
4.241,5.09875,0.00565,1.81269,0.01304,0.02879,3e-05,1e-05,
4.242,5.0975,0.00544,1.25519,1.89664,0.02771,3e-05,1e-05,
4.243,5.09875,0.00606,2.85189,2.24141,0.03092,3e-05,1e-05,
4.244,5.10125,0.00585,2.24385,2.00341,0.02987,3e-05,1e-05,
4.245,5.10125,0.00565,2.33025,2.53483,0.0288,3e-05,1e-05,
4.246,5.10125,0.00606,2.19577,2.51445,0.03093,3e-05,1e-05,
4.247,5.1,0.00585,1.84366,1.04898,0.02986,3e-05,1e-05,
4.248,5.1,0.00585,3.1176,0.50452,0.02986,3e-05,1e-05,
4.249,5.09875,0.00585,3.12493,0.27223,0.02985,3e-05,1e-05,
4.25,5.1,0.00585,3.12493,0.27223,0.02986,3e-05,1e-05,
4.251,5.0975,0.00565,3.107,0.02038,0.02878,3e-05,1e-05,
4.252,5.09875,0.00565,1.60892,1.3856,0.02879,3e-05,1e-05,
4.253,5.09875,0.00565,1.77031,1.88849,0.02879,3e-05,1e-05,
4.254,5.0975,0.00565,2.41583,1.40516,0.02878,3e-05,1e-05,
4.255,5.09875,0.00565,1.52497,1.00578,0.02879,3e-05,1e-05,
4.256,5.09875,0.00481,1.83225,0.06846,0.02452,3e-05,1e-05,
4.257,5.09875,0.00544,2.81358,2.38975,0.02772,3e-05,1e-05,
4.258,5.0975,0.00544,1.0718,1.20303,0.02771,3e-05,1e-05,
4.259,5.09875,0.00544,3.09966,0.03912,0.02772,3e-05,1e-05,
4.26,5.10125,0.00544,1.48504,1.76786,0.02773,3e-05,1e-05,
4.261,5.0975,0.00585,1.48504,1.76786,0.02984,3e-05,1e-05,
4.262,5.10125,0.00502,3.11434,0.07417,0.0256,3e-05,1e-05,
4.263,5.1,0.00523,1.77031,1.6888,0.02666,3e-05,1e-05,
4.264,5.09875,0.00606,1.39701,0.90553,0.03092,3e-05,1e-05,
4.265,5.09875,0.00523,2.34818,2.79484,0.02665,3e-05,1e-05,
4.266,5.09875,0.00565,1.40435,0.01793,0.02879,3e-05,1e-05,
4.267,5.0975,0.00565,2.36693,1.45488,0.02878,3e-05,1e-05,
4.268,5.10125,0.00523,2.09063,0.70258,0.02667,3e-05,1e-05,
4.269,5.09875,0.00544,3.09967,0.01467,0.02772,3e-05,1e-05,
4.27,5.10125,0.00565,1.01067,1.58203,0.0288,3e-05,1e-05,
4.271,5.1,0.00544,2.04987,1.93739,0.02773,3e-05,1e-05,
4.272,5.10125,0.00523,2.04987,1.93739,0.02667,3e-05,1e-05,
4.273,5.1,0.00565,1.37826,0.01956,0.02879,3e-05,1e-05,
4.274,5.0975,0.00585,1.80943,0.70258,0.02984,3e-05,1e-05,
4.275,5.0975,0.00544,3.12085,0.27304,0.02771,3e-05,1e-05,
4.276,5.10125,0.00544,1.07506,1.96021,0.02773,3e-05,1e-05,
4.277,5.1,0.00544,1.68391,1.16146,0.02773,3e-05,1e-05,
4.278,5.1,0.00502,1.42472,0.02364,0.02559,3e-05,1e-05,
4.279,5.09875,0.00585,2.02623,1.8241,0.02985,3e-05,1e-05,
4.28,5.10125,0.00585,0.96421,1.08484,0.02987,3e-05,1e-05,
4.281,5.10125,0.00502,3.107,0.03586,0.0256,3e-05,1e-05,
4.282,5.09875,0.00585,3.12004,0.01467,0.02985,3e-05,1e-05,
4.283,5.1,0.00565,3.12004,0.01467,0.02879,3e-05,1e-05,
4.284,5.1,0.00544,0.99355,1.53719,0.02773,3e-05,1e-05,
4.285,5.09875,0.00544,1.40189,1.51029,0.02772,3e-05,1e-05,
4.286,5.10125,0.00523,1.33261,2.07186,0.02667,3e-05,1e-05,
4.287,5.09875,0.00544,0.78082,1.52985,0.02772,3e-05,1e-05,
4.288,5.1,0.00544,1.9545,1.3049,0.02773,3e-05,1e-05,
4.289,5.10125,0.00565,2.1444,0.02608,0.0288,3e-05,1e-05,
4.29,5.09625,0.00544,0.45724,1.70917,0.02771,3e-05,1e-05,
4.291,5.09875,0.00585,3.09964,0.01386,0.02985,3e-05,1e-05,
4.292,5.10125,0.00565,0.69932,1.59098,0.0288,3e-05,1e-05,
4.293,5.10125,0.00502,2.63017,2.83801,0.0256,3e-05,1e-05,
4.294,5.09875,0.00502,2.63017,2.83801,0.02559,3e-05,1e-05,
4.295,5.10125,0.00606,3.18765,0.00815,0.03093,3e-05,1e-05,
4.296,5.0975,0.00544,3.18765,0.00815,0.02771,3e-05,1e-05,
4.297,5.10125,0.00585,1.77843,1.39292,0.02987,3e-05,1e-05,
4.298,5.0975,0.00565,1.67655,1.33749,0.02878,3e-05,1e-05,
4.299,5.1,0.00523,2.89342,1.32853,0.02666,3e-05,1e-05,
4.3,5.09875,0.00606,2.12727,0.55505,0.03092,3e-05,1e-05,
4.301,5.1,0.00481,2.76301,2.74997,0.02453,3e-05,1e-05,
4.302,5.1,0.00544,2.95781,1.1427,0.02773,3e-05,1e-05,
4.303,5.1,0.00544,2.81517,2.43373,0.02773,3e-05,1e-05,
4.304,5.10125,0.00502,1.88683,1.63254,0.0256,3e-05,1e-05,
4.305,5.0975,0.00523,1.49317,2.28295,0.02665,3e-05,1e-05,
4.306,5.1,0.00565,1.49317,2.28295,0.02879,3e-05,1e-05,
4.307,5.1,0.00544,0.97313,1.09376,0.02773,3e-05,1e-05,
4.308,5.10125,0.00565,1.59092,1.09702,0.0288,3e-05,1e-05,
4.309,5.09875,0.00544,0.76693,2.38393,0.02772,3e-05,1e-05,
4.31,5.1,0.00565,1.09946,2.04489,0.02879,3e-05,1e-05,
4.311,5.1,0.00544,2.73276,1.78326,0.02773,3e-05,1e-05,
4.312,5.10375,0.00544,1.62433,1.96746,0.02775,3e-05,1e-05,
4.313,5.10125,0.00544,1.86966,1.86314,0.02773,3e-05,1e-05,
4.314,5.0975,0.00565,2.31058,0.01141,0.02878,3e-05,1e-05,
4.315,5.09875,0.00523,1.68383,2.3986,0.02665,3e-05,1e-05,
4.316,5.09875,0.00544,2.33422,0.64876,0.02772,3e-05,1e-05,
4.317,5.09875,0.00502,2.33422,0.64876,0.02559,3e-05,1e-05,
4.318,5.1,0.00523,0.77583,1.18902,0.02666,3e-05,1e-05,
4.319,5.10125,0.00544,3.1066,0.75791,0.02773,3e-05,1e-05,
4.32,5.10125,0.00523,1.58182,1.05618,0.02667,3e-05,1e-05,
4.321,5.09875,0.00523,3.10008,0.02119,0.02665,3e-05,1e-05,
4.322,5.09875,0.00523,1.4881,0.01141,0.02665,3e-05,1e-05,
4.323,5.10125,0.00544,3.12534,0.41889,0.02773,3e-05,1e-05,
4.324,5.10375,0.00481,2.30713,0.00489,0.02455,3e-05,1e-05,
4.325,5.09875,0.00606,3.11556,0.12061,0.03092,3e-05,1e-05,
4.326,5.1025,0.00481,2.14169,2.47338,0.02454,3e-05,1e-05,
4.327,5.09875,0.00585,2.41633,2.0928,0.02985,3e-05,1e-05,
4.328,5.09875,0.00502,2.41633,2.0928,0.02559,3e-05,1e-05,
4.329,5.1,0.00544,2.92583,1.03883,0.02773,3e-05,1e-05,
4.33,5.1,0.00544,1.26289,2.04181,0.02773,3e-05,1e-05,
4.331,5.09875,0.00606,1.75094,1.63768,0.03092,3e-05,1e-05,
4.332,5.1,0.00565,3.0733,1.18793,0.02879,3e-05,1e-05,
4.333,5.1,0.00544,2.23083,0.01304,0.02773,3e-05,1e-05,
4.334,5.09875,0.00481,2.50785,2.61785,0.02452,3e-05,1e-05,
4.335,5.10125,0.00481,1.975,2.41905,0.02453,3e-05,1e-05,
4.336,5.10125,0.00565,2.80117,2.43127,0.0288,3e-05,1e-05,
4.337,5.1,0.00544,0.66974,1.37533,0.02773,3e-05,1e-05,
4.338,5.1,0.00544,3.03012,0.44731,0.02773,3e-05,1e-05,
4.339,5.09875,0.00544,3.03012,0.44731,0.02772,3e-05,1e-05,
4.34,5.09875,0.00585,1.74279,0.00489,0.02985,3e-05,1e-05,
4.341,5.09875,0.00544,2.01574,0.83025,0.02772,3e-05,1e-05,
4.342,5.1,0.00523,3.12464,0.31857,0.02666,3e-05,1e-05,
4.343,5.1,0.00544,1.45273,2.04181,0.02773,3e-05,1e-05,
4.344,5.09875,0.00565,0.45546,1.72568,0.02879,3e-05,1e-05,
4.345,5.09625,0.00565,3.10916,0.12873,0.02877,3e-05,1e-05,
4.346,5.09875,0.00585,2.22513,0.01304,0.02985,3e-05,1e-05,
4.347,5.1025,0.00544,2.6317,2.83295,0.02774,3e-05,1e-05,
4.348,5.1025,0.00544,1.94485,0.95817,0.02774,3e-05,1e-05,
4.349,5.10125,0.00544,0.73737,1.64828,0.02773,3e-05,1e-05,
4.35,5.1,0.00585,0.73737,1.64828,0.02986,3e-05,1e-05,
4.351,5.1,0.00481,1.9848,0.01467,0.02453,3e-05,1e-05,
4.352,5.1,0.00565,2.22434,0.00978,0.02879,3e-05,1e-05,
4.353,5.1,0.00523,2.31152,2.75069,0.02666,3e-05,1e-05,
4.354,5.1,0.00544,0.93862,0.90277,0.02773,3e-05,1e-05,
4.355,5.0975,0.00502,2.63988,2.73928,0.02558,3e-05,1e-05,
4.356,5.0975,0.00544,1.63363,1.24253,0.02771,3e-05,1e-05,
4.357,5.0975,0.00544,1.4006,0.01874,0.02771,3e-05,1e-05,
4.358,5.0975,0.00544,2.9389,0.79196,0.02771,3e-05,1e-05,
4.359,5.1,0.00565,1.66133,0.12629,0.02879,3e-05,1e-05,
4.36,5.1,0.00481,1.29468,1.20505,0.02453,3e-05,1e-05,
4.361,5.0975,0.00565,1.29468,1.20505,0.02878,3e-05,1e-05,
4.362,5.10125,0.00502,1.10648,1.36884,0.0256,3e-05,1e-05,
4.363,5.09875,0.00585,1.24988,1.97178,0.02985,3e-05,1e-05,
4.364,5.1,0.00544,0.9533,1.41528,0.02773,3e-05,1e-05,
4.365,5.1,0.00523,0.74146,1.19692,0.02666,3e-05,1e-05,
4.366,5.1,0.00544,1.53995,1.1627,0.02773,3e-05,1e-05,
4.367,5.10125,0.00544,2.23659,0.00733,0.02773,3e-05,1e-05,
4.368,5.09875,0.00585,2.39955,1.72409,0.02985,3e-05,1e-05,
4.369,5.10125,0.00523,1.75098,0.03748,0.02667,3e-05,1e-05,
4.37,5.1,0.00585,0.4571,1.51713,0.02986,3e-05,1e-05,
4.371,5.09875,0.00565,2.18037,0.74472,0.02879,3e-05,1e-05,
4.372,5.1025,0.00565,2.18037,0.74472,0.02881,3e-05,1e-05,
4.373,5.09875,0.00565,2.03131,0.01385,0.02879,3e-05,1e-05,
4.374,5.10125,0.00585,2.01583,2.36946,0.02987,3e-05,1e-05,
4.375,5.10125,0.00523,0.61111,1.34362,0.02667,3e-05,1e-05,
4.376,5.1,0.00523,2.16413,1.66302,0.02666,3e-05,1e-05,
4.377,5.09875,0.00606,1.90257,0.53125,0.03092,3e-05,1e-05,
4.378,5.10125,0.00544,3.1036,0.03667,0.02773,3e-05,1e-05,
4.379,5.0975,0.00523,2.66768,2.85264,0.02665,3e-05,1e-05,
4.38,5.1,0.00502,2.49738,2.61553,0.02559,3e-05,1e-05,
4.381,5.09875,0.00606,2.52264,2.89012,0.03092,3e-05,1e-05,
4.382,5.09875,0.00565,2.14783,0.15644,0.02879,3e-05,1e-05,
4.383,5.09875,0.00502,2.14783,0.15644,0.02559,3e-05,1e-05,
4.384,5.09875,0.00502,3.10374,0.01793,0.02559,3e-05,1e-05,
4.385,5.1,0.00502,1.41946,0.51417,0.02559,3e-05,1e-05,
4.386,5.09875,0.00544,2.57083,1.56857,0.02772,3e-05,1e-05,
4.387,5.09875,0.00585,0.67876,1.18967,0.02985,3e-05,1e-05,
4.388,5.10125,0.00544,1.59057,1.43983,0.02773,3e-05,1e-05,
4.389,5.10125,0.00523,1.45287,0.0603,0.02667,3e-05,1e-05,
4.39,5.0975,0.00565,2.30356,0.53943,0.02878,3e-05,1e-05,
4.391,5.09875,0.00606,1.20108,2.07541,0.03092,3e-05,1e-05,
4.392,5.1,0.00523,0.80751,1.58324,0.02666,3e-05,1e-05,
4.393,5.1,0.00544,1.89044,0.20127,0.02773,3e-05,1e-05,
4.394,5.10125,0.00544,1.89044,0.20127,0.02773,3e-05,1e-05,
4.395,5.09875,0.00544,2.65344,1.34302,0.02772,3e-05,1e-05,
4.396,5.09875,0.00544,1.37236,0.63565,0.02772,3e-05,1e-05,
4.397,5.09875,0.00585,1.90044,0.20536,0.02985,3e-05,1e-05,
4.398,5.09875,0.00544,2.49453,1.82709,0.02772,3e-05,1e-05,
4.399,5.09875,0.00544,2.8963,0.14913,0.02772,3e-05,1e-05,
4.4,5.09875,0.00565,1.5003,1.01867,0.02879,3e-05,1e-05,
4.401,5.1,0.00544,1.99497,1.66818,0.02773,3e-05,1e-05,
4.402,5.1,0.00565,2.84658,1.04475,0.02879,3e-05,1e-05,
4.403,5.0975,0.00565,0.59654,1.77331,0.02878,3e-05,1e-05,
4.404,5.09625,0.00585,1.52964,0.00733,0.02984,3e-05,1e-05,
4.405,5.10125,0.00481,1.52964,0.00733,0.02453,3e-05,1e-05,
4.406,5.09875,0.00565,2.19545,0.01059,0.02879,3e-05,1e-05,
4.407,5.09875,0.00523,2.5475,1.85643,0.02665,3e-05,1e-05,
4.408,5.09875,0.00565,2.76916,1.48319,0.02879,3e-05,1e-05,
4.409,5.1025,0.00565,1.39844,0.04238,0.02881,3e-05,1e-05,
4.41,5.10125,0.00544,0.86302,1.669,0.02773,3e-05,1e-05,
4.411,5.10125,0.00544,1.77983,1.75538,0.02773,3e-05,1e-05,
4.412,5.09625,0.00544,3.10492,0.02282,0.02771,3e-05,1e-05,
4.413,5.09875,0.00627,3.19456,0.0163,0.03198,3e-05,1e-05,
4.414,5.1,0.00502,1.47178,0.01059,0.02559,3e-05,1e-05,
4.415,5.09875,0.00585,1.82057,0.00978,0.02985,3e-05,1e-05,
4.416,5.1025,0.00606,1.82057,0.00978,0.03094,3e-05,1e-05,
4.417,5.10375,0.00544,3.12531,0.21922,0.02775,3e-05,1e-05,
4.418,5.10125,0.00565,1.88089,1.54432,0.0288,3e-05,1e-05,
4.419,5.10125,0.00585,2.10826,0.02852,0.02987,3e-05,1e-05,
4.42,5.10125,0.00544,2.19383,0.38873,0.02773,3e-05,1e-05,
4.421,5.09875,0.00544,2.69746,2.97617,0.02772,3e-05,1e-05,
4.422,5.1,0.00544,3.12368,0.21759,0.02773,3e-05,1e-05,
4.423,5.10125,0.00523,3.09679,0.02282,0.02667,3e-05,1e-05,
4.424,5.10125,0.00523,2.06507,0.01793,0.02667,3e-05,1e-05,
4.425,5.10125,0.00523,2.03899,1.14581,0.02667,3e-05,1e-05,
4.426,5.10125,0.00544,2.18242,1.49379,0.02773,3e-05,1e-05,
4.427,5.1,0.00565,2.18242,1.49379,0.02879,3e-05,1e-05,
4.428,5.1,0.00523,3.12532,0.21515,0.02666,3e-05,1e-05,
4.429,5.1,0.00502,2.21339,0.03504,0.02559,3e-05,1e-05,
4.43,5.09875,0.00502,0.71552,1.2648,0.02559,3e-05,1e-05,
4.431,5.09875,0.00565,3.12287,0.31375,0.02879,3e-05,1e-05,
4.432,5.1025,0.00523,3.11798,0.09127,0.02667,3e-05,1e-05,
4.433,5.1025,0.00585,1.30554,0.01385,0.02987,3e-05,1e-05,
4.434,5.10125,0.00585,0.72775,1.34792,0.02987,3e-05,1e-05,
4.435,5.09875,0.00544,0.44089,2.70236,0.02772,3e-05,1e-05,
4.436,5.0975,0.00606,2.07567,1.72116,0.03091,3e-05,1e-05,
4.437,5.09875,0.00585,0.71552,0.9054,0.02985,3e-05,1e-05,
4.438,5.09875,0.00502,0.71552,0.9054,0.02559,3e-05,1e-05,
4.439,5.10125,0.00502,1.48404,0.7245,0.0256,3e-05,1e-05,
4.44,5.10125,0.00585,1.53375,0.68456,0.02987,3e-05,1e-05,
4.441,5.1,0.00565,2.3862,2.15556,0.02879,3e-05,1e-05,
4.442,5.10375,0.00544,2.48888,2.06999,0.02775,3e-05,1e-05,
4.443,5.0975,0.00544,1.62421,0.00489,0.02771,3e-05,1e-05,
4.444,5.09875,0.00481,2.10748,0.01059,0.02452,3e-05,1e-05,
4.445,5.10125,0.00585,1.39195,0.01141,0.02987,3e-05,1e-05,
4.446,5.1025,0.00523,0.92824,1.43188,0.02667,3e-05,1e-05,
4.447,5.1025,0.00481,1.62829,1.47507,0.02454,3e-05,1e-05,
4.448,5.0975,0.00481,2.49133,1.32349,0.02452,3e-05,1e-05,
4.449,5.1,0.00544,2.49133,1.32349,0.02773,3e-05,1e-05,
4.45,5.0975,0.00523,3.10837,0.03097,0.02665,3e-05,1e-05,
4.451,5.09875,0.00544,2.69436,1.94294,0.02772,3e-05,1e-05,
4.452,5.10125,0.00565,3.11815,0.55664,0.0288,3e-05,1e-05,
4.453,5.1025,0.00544,2.19069,2.04889,0.02774,3e-05,1e-05,
4.454,5.10125,0.00606,2.06274,0.00896,0.03093,3e-05,1e-05,
4.455,5.10125,0.00481,0.6251,1.54033,0.02453,3e-05,1e-05,
4.456,5.10125,0.0046,2.71718,1.68947,0.02347,3e-05,1e-05,
4.457,5.10125,0.0046,2.28768,0.01548,0.02347,3e-05,1e-05,
4.458,5.10125,0.00544,2.28768,0.01548,0.02773,3e-05,1e-05,
4.459,5.1,0.00544,1.57782,0.79869,0.02773,3e-05,1e-05,
4.46,5.09875,0.00544,2.14016,0.00815,0.02772,3e-05,1e-05,
4.461,5.09875,0.00585,2.14016,0.00815,0.02985,3e-05,1e-05,
4.462,5.09875,0.00544,3.09373,0.94132,0.02772,3e-05,1e-05,
4.463,5.1,0.00606,3.10269,0.02363,0.03093,3e-05,1e-05,
4.464,5.09875,0.00502,1.52241,1.73105,0.02559,3e-05,1e-05,
4.465,5.09875,0.00544,0.64874,1.69927,0.02772,3e-05,1e-05,
4.466,5.09875,0.00544,2.0,1.18256,0.02772,3e-05,1e-05,
4.467,5.10125,0.00544,2.40669,2.70498,0.02773,3e-05,1e-05,
4.468,5.0975,0.00544,1.89568,1.07009,0.02771,3e-05,1e-05,
4.469,5.09875,0.00544,2.04646,0.5379,0.02772,3e-05,1e-05,
4.47,5.09875,0.00544,3.10106,0.01059,0.02772,3e-05,1e-05,
4.471,5.0975,0.00606,2.25347,0.00489,0.03091,3e-05,1e-05,
4.472,5.09625,0.00544,2.25347,0.00489,0.02771,3e-05,1e-05,
4.473,5.09875,0.00523,3.11,0.0709,0.02665,3e-05,1e-05,
4.474,5.09875,0.00544,3.10511,0.022,0.02772,3e-05,1e-05,
4.475,5.09875,0.00544,1.4409,0.02119,0.02772,3e-05,1e-05,
4.476,5.09875,0.00544,3.11733,0.56234,0.02772,3e-05,1e-05,
4.477,5.10125,0.00544,2.07007,0.01222,0.02773,3e-05,1e-05,
4.478,5.09875,0.00544,3.06762,0.34393,0.02772,3e-05,1e-05,
4.479,5.09875,0.00585,1.98042,1.66584,0.02985,3e-05,1e-05,
4.48,5.10125,0.00585,1.98124,0.01467,0.02987,3e-05,1e-05,
4.481,5.0975,0.00523,1.14506,1.82802,0.02665,3e-05,1e-05,
4.482,5.10125,0.00565,1.16951,1.13446,0.0288,3e-05,1e-05,
4.483,5.1,0.00606,1.16951,1.13446,0.03093,3e-05,1e-05,
4.484,5.1,0.00606,2.09447,0.02852,0.03093,3e-05,1e-05,
4.485,5.09875,0.00502,1.85895,2.25258,0.02559,3e-05,1e-05,
4.486,5.0975,0.00585,1.176,1.12873,0.02984,3e-05,1e-05,
4.487,5.09875,0.00523,2.22324,0.00815,0.02665,3e-05,1e-05,
4.488,5.1,0.00544,3.06836,0.31947,0.02773,3e-05,1e-05,
4.489,5.0975,0.00544,2.26725,1.77826,0.02771,3e-05,1e-05,
4.49,5.1025,0.00606,2.29659,0.08802,0.03094,3e-05,1e-05,
4.491,5.09875,0.00544,1.39523,0.00652,0.02772,3e-05,1e-05,
4.492,5.0975,0.00544,1.58104,0.01141,0.02771,3e-05,1e-05,
4.493,5.0975,0.00502,1.18497,1.15074,0.02558,3e-05,1e-05,
4.494,5.09875,0.00502,1.18497,1.15074,0.02559,3e-05,1e-05,
4.495,5.09875,0.00585,0.89481,1.63641,0.02985,3e-05,1e-05,
4.496,5.09875,0.00565,1.81407,0.0163,0.02879,3e-05,1e-05,
4.497,5.1,0.00523,1.51254,1.97543,0.02666,3e-05,1e-05,
4.498,5.09625,0.00502,0.75627,2.70888,0.02557,3e-05,1e-05,
4.499,5.0975,0.00544,2.46929,1.4229,0.02771,3e-05,1e-05,
4.5,5.10125,0.00523,2.04307,1.59566,0.02667,3e-05,1e-05,
4.501,5.0975,0.00544,1.93142,0.01793,0.02771,3e-05,1e-05,
4.502,5.0975,0.0046,3.10902,0.07742,0.02345,3e-05,1e-05,
4.503,5.09625,0.0046,3.00552,0.60876,0.02344,3e-05,1e-05,
4.504,5.09875,0.00544,1.81489,0.01956,0.02772,3e-05,1e-05,
4.505,5.09875,0.00523,1.81489,0.01956,0.02665,3e-05,1e-05,
4.506,5.10125,0.00585,3.20112,0.20292,0.02987,3e-05,1e-05,
4.507,5.09875,0.00502,1.38949,1.88416,0.02559,3e-05,1e-05,
4.508,5.10125,0.00544,2.39432,0.01548,0.02773,3e-05,1e-05,
4.509,5.10125,0.00565,2.20036,1.25665,0.0288,3e-05,1e-05,
4.51,5.10125,0.00585,3.09762,0.01548,0.02987,3e-05,1e-05,
4.511,5.10125,0.00544,3.10088,0.03097,0.02773,3e-05,1e-05,
4.512,5.09875,0.00544,3.10333,0.02037,0.02772,3e-05,1e-05,
4.513,5.10125,0.00565,2.40818,0.01222,0.0288,3e-05,1e-05,
4.514,5.09875,0.00523,3.10007,0.01956,0.02665,3e-05,1e-05,
4.515,5.0975,0.00565,3.09844,0.01141,0.02878,3e-05,1e-05,
4.516,5.10125,0.00565,3.09844,0.01141,0.0288,3e-05,1e-05,
4.517,5.105,0.00502,2.2346,0.1035,0.02562,3e-05,1e-05,
4.518,5.09875,0.00585,2.89552,0.9486,0.02985,3e-05,1e-05,
4.519,5.1,0.00544,2.07324,0.54928,0.02773,3e-05,1e-05,
4.52,5.1,0.00585,3.10089,0.02363,0.02986,3e-05,1e-05,
4.521,5.09875,0.00585,0.4906,1.64865,0.02985,3e-05,1e-05,
4.522,5.1025,0.00544,0.90134,1.03662,0.02774,3e-05,1e-05,
4.523,5.09625,0.00523,3.12371,0.42866,0.02664,3e-05,1e-05,
4.524,5.1,0.00565,2.82299,2.98924,0.02879,3e-05,1e-05,
4.525,5.0975,0.00502,3.09926,0.022,0.02558,3e-05,1e-05,
4.526,5.1,0.00544,2.63963,1.5753,0.02773,3e-05,1e-05,
4.527,5.09875,0.00585,2.63963,1.5753,0.02985,3e-05,1e-05,
4.528,5.10125,0.00565,1.46532,0.6153,0.0288,4e-05,1e-05,
4.529,5.10125,0.00565,2.20939,1.2575,0.0288,4e-05,1e-05,
4.53,5.09875,0.00565,2.15805,0.01222,0.02879,4e-05,1e-05,
4.531,5.09875,0.00565,3.09852,0.01304,0.02879,4e-05,1e-05,
4.532,5.1,0.00544,3.1026,0.03993,0.02773,4e-05,1e-05,
