Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.065,5.09500,0.01882,3.07127,0.02201,0.09588,0.00000,0.00000,
0.066,5.09625,0.01882,1.89998,1.91302,0.09591,0.00000,0.00000,
0.067,5.09500,0.01736,2.18282,0.79390,0.08843,0.00000,0.00000,
0.068,5.09500,0.01798,1.87797,2.57080,0.09162,0.00000,0.00000,
0.069,5.09375,0.01715,0.65533,2.06871,0.08734,0.00000,0.00000,
0.070,5.09500,0.01861,3.06312,0.00571,0.09482,0.00000,0.00000,
0.071,5.09500,0.01819,1.63834,1.62040,0.09269,0.00000,0.00000,
0.072,5.09500,0.01736,0.96833,1.25687,0.08843,0.00000,0.00000,
0.073,5.09500,0.01903,1.94807,0.55915,0.09695,0.00000,0.00000,
0.074,5.09500,0.01777,0.36272,2.75990,0.09056,0.00000,0.00000,
0.075,5.09375,0.01777,0.36272,2.75990,0.09053,0.00000,0.00000,
0.076,5.09750,0.01903,2.01493,0.00326,0.09700,0.00000,0.00000,
0.077,5.09500,0.01903,1.07430,1.15011,0.09695,0.00000,0.00000,
0.078,5.09250,0.01819,2.08747,0.06847,0.09264,0.00000,0.00000,
0.079,5.09500,0.01882,3.08597,1.45169,0.09588,0.00000,0.00000,
0.080,5.09250,0.01903,3.06966,0.03505,0.09690,0.00000,0.00000,
0.081,5.09625,0.01777,1.62775,1.75328,0.09058,0.00000,0.00000,
0.082,5.09500,0.01903,1.51853,0.42059,0.09695,0.00000,0.00000,
0.083,5.09500,0.01694,2.14208,0.22089,0.08629,0.00000,0.00000,
0.084,5.09375,0.01694,3.07537,0.02608,0.08627,0.00000,0.00000,
0.085,5.09500,0.01798,2.30918,0.00326,0.09162,0.00000,0.00000,
0.086,5.09375,0.01903,2.30918,0.00326,0.09692,0.00000,0.00000,
0.087,5.09500,0.01736,1.62532,1.83235,0.08843,0.00000,0.00000,
0.088,5.09375,0.01840,1.77529,2.35076,0.09373,0.00000,0.00000,
0.089,5.09750,0.01777,0.91699,0.96916,0.09060,0.00000,0.00000,
0.090,5.09625,0.01903,1.91712,0.00652,0.09697,0.00000,0.00000,
0.091,5.09875,0.01924,2.56920,2.92948,0.09809,0.00000,0.00000,
0.092,5.09875,0.01777,1.27401,0.75234,0.09062,0.00000,0.00000,
0.093,5.09375,0.01777,0.56731,1.35307,0.09053,0.00000,0.00000,
0.094,5.09500,0.01777,1.98885,2.23583,0.09056,0.00000,0.00000,
0.095,5.09250,0.01882,3.04604,1.71009,0.09584,0.00000,0.00000,
0.096,5.09500,0.01756,1.56174,0.00326,0.08949,0.00000,0.00000,
0.097,5.09625,0.01903,1.56174,0.00326,0.09697,0.00000,0.00000,
0.098,5.09375,0.01986,1.72562,0.06603,0.10118,0.00000,0.00000,
0.099,5.09875,0.01819,3.17247,0.00571,0.09275,0.00000,0.00000,
0.100,5.09625,0.01903,0.48745,1.40609,0.09697,0.00000,0.00000,
0.101,5.09625,0.01903,1.18683,1.50799,0.09697,0.00000,0.00000,
0.102,5.09375,0.01903,1.99869,0.99038,0.09692,0.00000,0.00000,
0.103,5.09750,0.01756,0.49071,0.91457,0.08953,0.00000,0.00000,
0.104,5.09750,0.01903,3.08526,0.04891,0.09700,0.00000,0.00000,
0.105,5.09500,0.01882,3.17084,0.00408,0.09588,0.00000,0.00000,
0.106,5.09500,0.01777,1.22432,1.14199,0.09056,0.00000,0.00000,
