Time(s),VBUS(V),IBUS(A),D+(V),D-(V),PBUS(W),Energy(Wh),Capacity(Ah),
0.634,5.09625,0.01945,0.84478,1.93256,0.09910,0.00002,0.00000,
0.635,5.09500,0.01945,0.55938,1.27778,0.09908,0.00002,0.00000,
0.636,5.09375,0.01777,1.15220,1.54116,0.09053,0.00002,0.00000,
0.637,5.09375,0.01903,2.12500,1.95295,0.09692,0.00002,0.00000,
0.638,5.09750,0.01903,0.86272,1.46288,0.09700,0.00002,0.00000,
0.639,5.09625,0.01945,2.04835,2.09891,0.09910,0.00002,0.00000,
0.640,5.09625,0.01777,2.09810,1.71158,0.09058,0.00002,0.00000,
0.641,5.09750,0.01798,1.99454,1.89587,0.09167,0.00002,0.00000,
0.642,5.09875,0.01715,2.02715,1.40254,0.08742,0.00002,0.00000,
0.643,5.09500,0.01903,2.02715,1.40254,0.09695,0.00002,0.00000,
0.644,5.09500,0.01819,1.78904,1.95783,0.09269,0.00002,0.00000,
0.645,5.09500,0.01673,2.11031,1.19378,0.08523,0.00002,0.00000,
0.646,5.09500,0.01861,2.04589,1.61127,0.09482,0.00002,0.00000,
0.647,5.09750,0.01861,1.45471,1.62758,0.09486,0.00002,0.00000,
0.648,5.09750,0.01736,1.74500,0.45990,0.08847,0.00002,0.00000,
0.649,5.09500,0.01756,2.33863,0.15330,0.08949,0.00002,0.00000,
0.650,5.09500,0.01945,2.87518,2.67703,0.09908,0.00002,0.00000,
0.651,5.09500,0.01819,0.85375,2.04834,0.09269,0.00002,0.00000,
0.652,5.09750,0.01882,2.37369,1.35034,0.09593,0.00002,0.00000,
0.653,5.09625,0.01966,2.53270,1.93907,0.10017,0.00002,0.00000,
0.654,5.09750,0.01798,2.53270,1.93907,0.09167,0.00002,0.00000,
0.655,5.09750,0.01903,2.86855,2.66634,0.09700,0.00002,0.00000,
